"","beaconID","dt","time","date","lat","lon","speed"
"133","132433",2014-10-11 18:30:00,"18:30:00",2014-10-11,50.8654,-109.1667,0
"134","132433",2014-10-11 20:30:00,"20:30:00",2014-10-11,50.8602,-109.1684,1
"135","132433",2014-10-11 22:31:00,"22:31:00",2014-10-11,50.883,-109.1628,1
"136","132433",2014-10-12 02:00:00,"02:00:00",2014-10-12,50.8649,-109.1699,0
"137","132433",2014-10-12 12:30:00,"12:30:00",2014-10-12,50.866,-109.169,1
"138","132433",2014-10-12 14:30:00,"14:30:00",2014-10-12,50.9041,-109.1526,0
"139","132433",2014-10-12 16:31:00,"16:31:00",2014-10-12,50.9581,-109.0874,0
"140","132433",2014-10-12 18:31:00,"18:31:00",2014-10-12,50.9588,-109.0889,0
"141","132433",2014-10-12 20:30:00,"20:30:00",2014-10-12,50.959,-109.0886,0
"142","132433",2014-10-12 22:30:00,"22:30:00",2014-10-12,50.9591,-109.0887,1
"143","132433",2014-10-13 02:00:00,"02:00:00",2014-10-13,51.0042,-108.7084,1
"144","132433",2014-10-13 12:31:00,"12:31:00",2014-10-13,51.0042,-108.7066,0
"145","132433",2014-10-13 14:30:00,"14:30:00",2014-10-13,51.0286,-108.7575,0
"146","132433",2014-10-13 16:31:00,"16:31:00",2014-10-13,51.0193,-108.8075,0
"147","132433",2014-10-13 18:30:00,"18:30:00",2014-10-13,51.0013,-108.7567,0
"148","132433",2014-10-13 20:30:00,"20:30:00",2014-10-13,51.0036,-108.7574,2
"149","132433",2014-10-13 22:32:00,"22:32:00",2014-10-13,51.0034,-108.7576,0
"150","132433",2014-10-14 02:00:00,"02:00:00",2014-10-14,51.0012,-108.7555,0
"151","132433",2014-10-14 12:30:00,"12:30:00",2014-10-14,51.0032,-108.7578,0
"152","132433",2014-10-14 14:30:00,"14:30:00",2014-10-14,51.0136,-108.7789,1
"153","132433",2014-10-14 16:30:00,"16:30:00",2014-10-14,51.0141,-108.7809,0
"154","132433",2014-10-14 18:30:00,"18:30:00",2014-10-14,51.0022,-108.7577,19
"155","132433",2014-10-14 20:30:00,"20:30:00",2014-10-14,51.0036,-108.7566,0
"156","132433",2014-10-14 22:30:00,"22:30:00",2014-10-14,51.0036,-108.7573,0
"157","132433",2014-10-15 02:01:00,"02:01:00",2014-10-15,51.0217,-108.8097,0
"158","132433",2014-10-15 12:30:00,"12:30:00",2014-10-15,51.0216,-108.8114,0
"159","132433",2014-10-15 14:30:00,"14:30:00",2014-10-15,50.9938,-108.7972,1
"160","132433",2014-10-15 16:30:00,"16:30:00",2014-10-15,50.9914,-108.7968,0
"161","132433",2014-10-15 18:30:00,"18:30:00",2014-10-15,50.9981,-108.7354,1
"162","132433",2014-10-15 20:30:00,"20:30:00",2014-10-15,50.9977,-108.7345,1
"163","132433",2014-10-15 22:30:00,"22:30:00",2014-10-15,51.006,-108.7373,39
"164","132433",2014-10-16 02:00:00,"02:00:00",2014-10-16,51.0313,-108.7888,0
"165","132433",2014-10-16 12:30:00,"12:30:00",2014-10-16,51.022,-108.8097,1
"166","132433",2014-10-16 14:30:00,"14:30:00",2014-10-16,51.0403,-108.7823,0
"167","132433",2014-10-16 16:30:00,"16:30:00",2014-10-16,51.0472,-108.7703,0
"168","132433",2014-10-16 18:30:00,"18:30:00",2014-10-16,51.0478,-108.7686,25
"169","132433",2014-10-16 20:30:00,"20:30:00",2014-10-16,51.0014,-108.7579,0
"170","132433",2014-10-16 22:30:00,"22:30:00",2014-10-16,51.0033,-108.7578,1
"171","132433",2014-10-17 12:30:00,"12:30:00",2014-10-17,51.0318,-108.7875,0
"172","132433",2014-10-17 14:30:00,"14:30:00",2014-10-17,51.0404,-108.7839,2
"173","132433",2014-10-17 16:30:00,"16:30:00",2014-10-17,51.0439,-108.7784,0
"174","132433",2014-10-17 18:30:00,"18:30:00",2014-10-17,51.0019,-108.7574,1
"175","132433",2014-10-17 20:30:00,"20:30:00",2014-10-17,51.0007,-108.7566,2
"176","132433",2014-10-17 22:30:00,"22:30:00",2014-10-17,51.0021,-108.7586,1
